North America,US,Texas,Dallas Ft Worth,2,10,1995,57.0
North America,US,Texas,Dallas Ft Worth,2,11,1995,43.7
North America,US,Texas,Dallas Ft Worth,2,12,1995,34.7
North America,US,Texas,Dallas Ft Worth,2,13,1995,35.9
North America,US,Texas,Dallas Ft Worth,2,14,1995,36.3
North America,US,Texas,Dallas Ft Worth,2,15,1995,54.6
North America,US,Texas,Dallas Ft Worth,2,16,1995,43.0
North America,US,Texas,Dallas Ft Worth,2,17,1995,44.6
North America,US,Texas,Dallas Ft Worth,2,18,1995,47.1
North America,US,Texas,Dallas Ft Worth,2,19,1995,53.9
North America,US,Texas,Dallas Ft Worth,2,20,1995,58.1
North America,US,Texas,Dallas Ft Worth,2,21,1995,60.3
North America,US,Texas,Dallas Ft Worth,2,22,1995,60.1
North America,US,Texas,Dallas Ft Worth,2,23,1995,65.1
North America,US,Texas,Dallas Ft Worth,2,24,1995,62.7
North America,US,Texas,Dallas Ft Worth,2,25,1995,57.0
North America,US,Texas,Dallas Ft Worth,2,26,1995,58.6
North America,US,Texas,Dallas Ft Worth,2,27,1995,67.1
North America,US,Texas,Dallas Ft Worth,2,28,1995,51.8
North America,US,Texas,Dallas Ft Worth,3,1,1995,36.4
North America,US,Texas,Dallas Ft Worth,3,2,1995,31.8
North America,US,Texas,Dallas Ft Worth,3,3,1995,34.5
North America,US,Texas,Dallas Ft Worth,3,4,1995,41.5
North America,US,Texas,Dallas Ft Worth,3,5,1995,50.6
North America,US,Texas,Dallas Ft Worth,3,6,1995,53.2
North America,US,Texas,Dallas Ft Worth,3,7,1995,46.1
North America,US,Texas,Dallas Ft Worth,3,8,1995,33.9
North America,US,Texas,Dallas Ft Worth,3,9,1995,44.1
North America,US,Texas,Dallas Ft Worth,3,10,1995,49.4
North America,US,Texas,Dallas Ft Worth,3,11,1995,55.7
North America,US,Texas,Dallas Ft Worth,3,12,1995,64.6
North America,US,Texas,Dallas Ft Worth,3,13,1995,59.9
North America,US,Texas,Dallas Ft Worth,3,14,1995,56.1
North America,US,Texas,Dallas Ft Worth,3,15,1995,57.6
North America,US,Texas,Dallas Ft Worth,3,16,1995,60.9
North America,US,Texas,Dallas Ft Worth,3,17,1995,62.9
North America,US,Texas,Dallas Ft Worth,3,18,1995,66.3
North America,US,Texas,Dallas Ft Worth,3,19,1995,68.1
North America,US,Texas,Dallas Ft Worth,3,20,1995,71.1
North America,US,Texas,Dallas Ft Worth,3,21,1995,66.9
North America,US,Texas,Dallas Ft Worth,3,22,1995,74.6
North America,US,Texas,Dallas Ft Worth,3,23,1995,74.7
North America,US,Texas,Dallas Ft Worth,3,24,1995,69.1
North America,US,Texas,Dallas Ft Worth,3,25,1995,69.0
North America,US,Texas,Dallas Ft Worth,3,26,1995,67.6
North America,US,Texas,Dallas Ft Worth,3,27,1995,56.4
North America,US,Texas,Dallas Ft Worth,3,28,1995,54.5
North America,US,Texas,Dallas Ft Worth,3,29,1995,50.9
North America,US,Texas,Dallas Ft Worth,3,30,1995,53.6
North America,US,Texas,Dallas Ft Worth,3,31,1995,55.3
North America,US,Texas,Dallas Ft Worth,4,1,1995,56.4
North America,US,Texas,Dallas Ft Worth,4,2,1995,62.6
North America,US,Texas,Dallas Ft Worth,4,3,1995,63.7
North America,US,Texas,Dallas Ft Worth,4,4,1995,62.0
North America,US,Texas,Dallas Ft Worth,4,5,1995,58.3
North America,US,Texas,Dallas Ft Worth,4,6,1995,58.0
North America,US,Texas,Dallas Ft Worth,4,7,1995,63.9
North America,US,Texas,Dallas Ft Worth,4,8,1995,70.8
North America,US,Texas,Dallas Ft Worth,4,9,1995,73.3
North America,US,Texas,Dallas Ft Worth,4,10,1995,68.9
North America,US,Texas,Dallas Ft Worth,4,11,1995,49.2
North America,US,Texas,Dallas Ft Worth,4,12,1995,57.9
North America,US,Texas,Dallas Ft Worth,4,13,1995,64.0
North America,US,Texas,Dallas Ft Worth,4,14,1995,66.9
North America,US,Texas,Dallas Ft Worth,4,15,1995,71.8
North America,US,Texas,Dallas Ft Worth,4,16,1995,73.7
North America,US,Texas,Dallas Ft Worth,4,17,1995,73.2
North America,US,Texas,Dallas Ft Worth,4,18,1995,68.2
North America,US,Texas,Dallas Ft Worth,4,19,1995,61.4
North America,US,Texas,Dallas Ft Worth,4,20,1995,66.7
North America,US,Texas,Dallas Ft Worth,4,21,1995,67.0
North America,US,Texas,Dallas Ft Worth,4,22,1995,62.1
North America,US,Texas,Dallas Ft Worth,4,23,1995,52.0
North America,US,Texas,Dallas Ft Worth,4,24,1995,55.8
North America,US,Texas,Dallas Ft Worth,4,25,1995,60.6
North America,US,Texas,Dallas Ft Worth,4,26,1995,66.1
North America,US,Texas,Dallas Ft Worth,4,27,1995,60.8
North America,US,Texas,Dallas Ft Worth,4,28,1995,66.4
North America,US,Texas,Dallas Ft Worth,4,29,1995,73.8
North America,US,Texas,Dallas Ft Worth,4,30,1995,68.6
North America,US,Texas,Dallas Ft Worth,5,1,1995,69.6
North America,US,Texas,Dallas Ft Worth,5,2,1995,58.3
North America,US,Texas,Dallas Ft Worth,5,3,1995,60.3
North America,US,Texas,Dallas Ft Worth,5,4,1995,65.8
North America,US,Texas,Dallas Ft Worth,5,5,1995,68.4
North America,US,Texas,Dallas Ft Worth,5,6,1995,70.0
North America,US,Texas,Dallas Ft Worth,5,7,1995,73.9
North America,US,Texas,Dallas Ft Worth,5,8,1995,68.4
North America,US,Texas,Dallas Ft Worth,5,9,1995,72.7
North America,US,Texas,Dallas Ft Worth,5,10,1995,70.6
North America,US,Texas,Dallas Ft Worth,5,11,1995,65.3
North America,US,Texas,Dallas Ft Worth,5,12,1995,67.6
North America,US,Texas,Dallas Ft Worth,5,13,1995,81.1
North America,US,Texas,Dallas Ft Worth,5,14,1995,83.0
North America,US,Texas,Dallas Ft Worth,5,15,1995,83.5
North America,US,Texas,Dallas Ft Worth,5,16,1995,80.1
North America,US,Texas,Dallas Ft Worth,5,17,1995,79.8
North America,US,Texas,Dallas Ft Worth,5,18,1995,70.0
North America,US,Texas,Dallas Ft Worth,5,19,1995,65.5
North America,US,Texas,Dallas Ft Worth,5,20,1995,70.0
North America,US,Texas,Dallas Ft Worth,5,21,1995,72.6
North America,US,Texas,Dallas Ft Worth,5,22,1995,76.6
North America,US,Texas,Dallas Ft Worth,5,23,1995,78.5
North America,US,Texas,Dallas Ft Worth,5,24,1995,77.4
North America,US,Texas,Dallas Ft Worth,5,25,1995,70.0
North America,US,Texas,Dallas Ft Worth,5,26,1995,75.9
North America,US,Texas,Dallas Ft Worth,5,27,1995,78.4
North America,US,Texas,Dallas Ft Worth,5,28,1995,79.1
North America,US,Texas,Dallas Ft Worth,5,29,1995,75.6
North America,US,Texas,Dallas Ft Worth,5,30,1995,73.6
North America,US,Texas,Dallas Ft Worth,5,31,1995,74.5
North America,US,Texas,Dallas Ft Worth,6,1,1995,72.6
North America,US,Texas,Dallas Ft Worth,6,2,1995,80.6
North America,US,Texas,Dallas Ft Worth,6,3,1995,82.1
North America,US,Texas,Dallas Ft Worth,6,4,1995,81.5
North America,US,Texas,Dallas Ft Worth,6,5,1995,80.5
North America,US,Texas,Dallas Ft Worth,6,6,1995,81.9
North America,US,Texas,Dallas Ft Worth,6,7,1995,84.6
North America,US,Texas,Dallas Ft Worth,6,8,1995,85.1
North America,US,Texas,Dallas Ft Worth,6,9,1995,86.2
North America,US,Texas,Dallas Ft Worth,6,10,1995,82.0
North America,US,Texas,Dallas Ft Worth,6,11,1995,70.5
North America,US,Texas,Dallas Ft Worth,6,12,1995,69.8
North America,US,Texas,Dallas Ft Worth,6,13,1995,73.6
North America,US,Texas,Dallas Ft Worth,6,14,1995,77.1
North America,US,Texas,Dallas Ft Worth,6,15,1995,78.0
North America,US,Texas,Dallas Ft Worth,6,16,1995,78.9
North America,US,Texas,Dallas Ft Worth,6,17,1995,79.2
North America,US,Texas,Dallas Ft Worth,6,18,1995,78.8
North America,US,Texas,Dallas Ft Worth,6,19,1995,80.0
North America,US,Texas,Dallas Ft Worth,6,20,1995,80.6
North America,US,Texas,Dallas Ft Worth,6,21,1995,82.0
North America,US,Texas,Dallas Ft Worth,6,22,1995,84.0
North America,US,Texas,Dallas Ft Worth,6,23,1995,83.9
North America,US,Texas,Dallas Ft Worth,6,24,1995,83.1
North America,US,Texas,Dallas Ft Worth,6,25,1995,81.0
North America,US,Texas,Dallas Ft Worth,6,26,1995,82.3
North America,US,Texas,Dallas Ft Worth,6,27,1995,81.5
North America,US,Texas,Dallas Ft Worth,6,28,1995,78.0
North America,US,Texas,Dallas Ft Worth,6,29,1995,80.8
North America,US,Texas,Dallas Ft Worth,6,30,1995,77.5
North America,US,Texas,Dallas Ft Worth,7,1,1995,76.4
North America,US,Texas,Dallas Ft Worth,7,2,1995,79.3
North America,US,Texas,Dallas Ft Worth,7,3,1995,84.9
North America,US,Texas,Dallas Ft Worth,7,4,1995,86.5
North America,US,Texas,Dallas Ft Worth,7,5,1995,76.4
North America,US,Texas,Dallas Ft Worth,7,6,1995,80.6
North America,US,Texas,Dallas Ft Worth,7,7,1995,82.1
North America,US,Texas,Dallas Ft Worth,7,8,1995,85.7
North America,US,Texas,Dallas Ft Worth,7,9,1995,86.9
North America,US,Texas,Dallas Ft Worth,7,10,1995,87.4
North America,US,Texas,Dallas Ft Worth,7,11,1995,89.5
North America,US,Texas,Dallas Ft Worth,7,12,1995,90.4
North America,US,Texas,Dallas Ft Worth,7,13,1995,89.5
North America,US,Texas,Dallas Ft Worth,7,14,1995,86.4
North America,US,Texas,Dallas Ft Worth,7,15,1995,85.1
North America,US,Texas,Dallas Ft Worth,7,16,1995,83.0
North America,US,Texas,Dallas Ft Worth,7,17,1995,84.3
North America,US,Texas,Dallas Ft Worth,7,18,1995,85.9
North America,US,Texas,Dallas Ft Worth,7,19,1995,82.6
North America,US,Texas,Dallas Ft Worth,7,20,1995,85.7
North America,US,Texas,Dallas Ft Worth,7,21,1995,87.9
North America,US,Texas,Dallas Ft Worth,7,22,1995,88.6
North America,US,Texas,Dallas Ft Worth,7,23,1995,86.4
North America,US,Texas,Dallas Ft Worth,7,24,1995,86.3
North America,US,Texas,Dallas Ft Worth,7,25,1995,87.4
North America,US,Texas,Dallas Ft Worth,7,26,1995,88.6
North America,US,Texas,Dallas Ft Worth,7,27,1995,89.8
North America,US,Texas,Dallas Ft Worth,7,28,1995,89.5
North America,US,Texas,Dallas Ft Worth,7,29,1995,89.7
North America,US,Texas,Dallas Ft Worth,7,30,1995,84.9
North America,US,Texas,Dallas Ft Worth,7,31,1995,79.3
North America,US,Texas,Dallas Ft Worth,8,1,1995,77.9
North America,US,Texas,Dallas Ft Worth,8,2,1995,79.7
North America,US,Texas,Dallas Ft Worth,8,3,1995,81.5
North America,US,Texas,Dallas Ft Worth,8,4,1995,84.0
North America,US,Texas,Dallas Ft Worth,8,5,1995,84.2
North America,US,Texas,Dallas Ft Worth,8,6,1995,85.8
North America,US,Texas,Dallas Ft Worth,8,7,1995,85.0
North America,US,Texas,Dallas Ft Worth,8,8,1995,85.0
North America,US,Texas,Dallas Ft Worth,8,9,1995,84.6
North America,US,Texas,Dallas Ft Worth,8,10,1995,84.5
North America,US,Texas,Dallas Ft Worth,8,11,1995,85.8
North America,US,Texas,Dallas Ft Worth,8,12,1995,85.4
North America,US,Texas,Dallas Ft Worth,8,13,1995,85.5
North America,US,Texas,Dallas Ft Worth,8,14,1995,84.9
North America,US,Texas,Dallas Ft Worth,8,15,1995,82.7
North America,US,Texas,Dallas Ft Worth,8,16,1995,85.3
North America,US,Texas,Dallas Ft Worth,8,17,1995,86.3
North America,US,Texas,Dallas Ft Worth,8,18,1995,86.3
North America,US,Texas,Dallas Ft Worth,8,19,1995,88.4
North America,US,Texas,Dallas Ft Worth,8,20,1995,85.0
North America,US,Texas,Dallas Ft Worth,8,21,1995,86.8
North America,US,Texas,Dallas Ft Worth,8,22,1995,87.9
North America,US,Texas,Dallas Ft Worth,8,23,1995,87.0
North America,US,Texas,Dallas Ft Worth,8,24,1995,83.7
North America,US,Texas,Dallas Ft Worth,8,25,1995,86.1
North America,US,Texas,Dallas Ft Worth,8,26,1995,86.6
North America,US,Texas,Dallas Ft Worth,8,27,1995,87.6
North America,US,Texas,Dallas Ft Worth,8,28,1995,89.5
North America,US,Texas,Dallas Ft Worth,8,29,1995,88.2
North America,US,Texas,Dallas Ft Worth,8,30,1995,85.3
North America,US,Texas,Dallas Ft Worth,8,31,1995,81.3
North America,US,Texas,Dallas Ft Worth,9,1,1995,86.1
North America,US,Texas,Dallas Ft Worth,9,2,1995,88.1
North America,US,Texas,Dallas Ft Worth,9,3,1995,88.7
North America,US,Texas,Dallas Ft Worth,9,4,1995,88.0
North America,US,Texas,Dallas Ft Worth,9,5,1995,86.5
North America,US,Texas,Dallas Ft Worth,9,6,1995,86.2
North America,US,Texas,Dallas Ft Worth,9,7,1995,83.4
North America,US,Texas,Dallas Ft Worth,9,8,1995,76.4
North America,US,Texas,Dallas Ft Worth,9,9,1995,72.6
North America,US,Texas,Dallas Ft Worth,9,10,1995,74.7
North America,US,Texas,Dallas Ft Worth,9,11,1995,77.0
North America,US,Texas,Dallas Ft Worth,9,12,1995,78.2
North America,US,Texas,Dallas Ft Worth,9,13,1995,75.7
North America,US,Texas,Dallas Ft Worth,9,14,1995,76.9
North America,US,Texas,Dallas Ft Worth,9,15,1995,80.3
North America,US,Texas,Dallas Ft Worth,9,16,1995,82.8
North America,US,Texas,Dallas Ft Worth,9,17,1995,81.5
North America,US,Texas,Dallas Ft Worth,9,18,1995,74.7
North America,US,Texas,Dallas Ft Worth,9,19,1995,76.3
North America,US,Texas,Dallas Ft Worth,9,20,1995,71.5
North America,US,Texas,Dallas Ft Worth,9,21,1995,65.9
North America,US,Texas,Dallas Ft Worth,9,22,1995,53.7
North America,US,Texas,Dallas Ft Worth,9,23,1995,55.7
North America,US,Texas,Dallas Ft Worth,9,24,1995,62.9
North America,US,Texas,Dallas Ft Worth,9,25,1995,64.2
North America,US,Texas,Dallas Ft Worth,9,26,1995,62.6
North America,US,Texas,Dallas Ft Worth,9,27,1995,71.4
North America,US,Texas,Dallas Ft Worth,9,28,1995,80.1
North America,US,Texas,Dallas Ft Worth,9,29,1995,80.3
North America,US,Texas,Dallas Ft Worth,9,30,1995,79.1
North America,US,Texas,Dallas Ft Worth,10,1,1995,75.8
North America,US,Texas,Dallas Ft Worth,10,2,1995,72.6
North America,US,Texas,Dallas Ft Worth,10,3,1995,66.9
North America,US,Texas,Dallas Ft Worth,10,4,1995,67.1
North America,US,Texas,Dallas Ft Worth,10,5,1995,69.7
North America,US,Texas,Dallas Ft Worth,10,6,1995,64.0
North America,US,Texas,Dallas Ft Worth,10,7,1995,61.3
North America,US,Texas,Dallas Ft Worth,10,8,1995,65.2
North America,US,Texas,Dallas Ft Worth,10,9,1995,71.2
North America,US,Texas,Dallas Ft Worth,10,10,1995,74.2
North America,US,Texas,Dallas Ft Worth,10,11,1995,74.2
North America,US,Texas,Dallas Ft Worth,10,12,1995,74.3
North America,US,Texas,Dallas Ft Worth,10,13,1995,72.5
North America,US,Texas,Dallas Ft Worth,10,14,1995,64.8
North America,US,Texas,Dallas Ft Worth,10,15,1995,63.9
North America,US,Texas,Dallas Ft Worth,10,16,1995,68.9
North America,US,Texas,Dallas Ft Worth,10,17,1995,70.8
North America,US,Texas,Dallas Ft Worth,10,18,1995,71.1
North America,US,Texas,Dallas Ft Worth,10,19,1995,72.7
North America,US,Texas,Dallas Ft Worth,10,20,1995,63.5
North America,US,Texas,Dallas Ft Worth,10,21,1995,60.8
North America,US,Texas,Dallas Ft Worth,10,22,1995,70.8
North America,US,Texas,Dallas Ft Worth,10,23,1995,71.7
North America,US,Texas,Dallas Ft Worth,10,24,1995,56.7
North America,US,Texas,Dallas Ft Worth,10,25,1995,63.7
North America,US,Texas,Dallas Ft Worth,10,26,1995,71.2
North America,US,Texas,Dallas Ft Worth,10,27,1995,75.3
North America,US,Texas,Dallas Ft Worth,10,28,1995,62.0
North America,US,Texas,Dallas Ft Worth,10,29,1995,64.9
North America,US,Texas,Dallas Ft Worth,10,30,1995,58.3
North America,US,Texas,Dallas Ft Worth,10,31,1995,60.4
North America,US,Texas,Dallas Ft Worth,11,1,1995,69.1
North America,US,Texas,Dallas Ft Worth,11,2,1995,60.1
North America,US,Texas,Dallas Ft Worth,11,3,1995,43.9
North America,US,Texas,Dallas Ft Worth,11,4,1995,44.0
North America,US,Texas,Dallas Ft Worth,11,5,1995,45.5
North America,US,Texas,Dallas Ft Worth,11,6,1995,54.1
North America,US,Texas,Dallas Ft Worth,11,7,1995,64.9
North America,US,Texas,Dallas Ft Worth,11,8,1995,53.6
North America,US,Texas,Dallas Ft Worth,11,9,1995,58.7
North America,US,Texas,Dallas Ft Worth,11,10,1995,71.8
North America,US,Texas,Dallas Ft Worth,11,11,1995,46.7
North America,US,Texas,Dallas Ft Worth,11,12,1995,48.1
North America,US,Texas,Dallas Ft Worth,11,13,1995,57.8
North America,US,Texas,Dallas Ft Worth,11,14,1995,54.3
North America,US,Texas,Dallas Ft Worth,11,15,1995,56.6
North America,US,Texas,Dallas Ft Worth,11,16,1995,51.4
North America,US,Texas,Dallas Ft Worth,11,17,1995,52.6
North America,US,Texas,Dallas Ft Worth,11,18,1995,55.2
North America,US,Texas,Dallas Ft Worth,11,19,1995,58.9
North America,US,Texas,Dallas Ft Worth,11,20,1995,62.2
North America,US,Texas,Dallas Ft Worth,11,21,1995,59.7
North America,US,Texas,Dallas Ft Worth,11,22,1995,59.3
North America,US,Texas,Dallas Ft Worth,11,23,1995,58.7
North America,US,Texas,Dallas Ft Worth,11,24,1995,49.9
North America,US,Texas,Dallas Ft Worth,11,25,1995,57.1
North America,US,Texas,Dallas Ft Worth,11,26,1995,63.1
North America,US,Texas,Dallas Ft Worth,11,27,1995,62.0
North America,US,Texas,Dallas Ft Worth,11,28,1995,40.6
North America,US,Texas,Dallas Ft Worth,11,29,1995,39.5
North America,US,Texas,Dallas Ft Worth,11,30,1995,49.0
North America,US,Texas,Dallas Ft Worth,12,1,1995,56.1
North America,US,Texas,Dallas Ft Worth,12,2,1995,66.0
North America,US,Texas,Dallas Ft Worth,12,3,1995,62.8
North America,US,Texas,Dallas Ft Worth,12,4,1995,57.1
North America,US,Texas,Dallas Ft Worth,12,5,1995,57.6
North America,US,Texas,Dallas Ft Worth,12,6,1995,55.3
North America,US,Texas,Dallas Ft Worth,12,7,1995,45.3
North America,US,Texas,Dallas Ft Worth,12,8,1995,47.5
North America,US,Texas,Dallas Ft Worth,12,9,1995,30.1
North America,US,Texas,Dallas Ft Worth,12,10,1995,26.7
North America,US,Texas,Dallas Ft Worth,12,11,1995,40.0
North America,US,Texas,Dallas Ft Worth,12,12,1995,56.7
North America,US,Texas,Dallas Ft Worth,12,13,1995,66.8
North America,US,Texas,Dallas Ft Worth,12,14,1995,66.0
North America,US,Texas,Dallas Ft Worth,12,15,1995,65.1
North America,US,Texas,Dallas Ft Worth,12,16,1995,54.0
North America,US,Texas,Dallas Ft Worth,12,17,1995,52.1
North America,US,Texas,Dallas Ft Worth,12,18,1995,48.7
North America,US,Texas,Dallas Ft Worth,12,19,1995,37.0
North America,US,Texas,Dallas Ft Worth,12,20,1995,36.5
North America,US,Texas,Dallas Ft Worth,12,21,1995,35.9
North America,US,Texas,Dallas Ft Worth,12,22,1995,38.1
North America,US,Texas,Dallas Ft Worth,12,23,1995,35.3
North America,US,Texas,Dallas Ft Worth,12,24,1995,36.6
North America,US,Texas,Dallas Ft Worth,12,25,1995,38.6
North America,US,Texas,Dallas Ft Worth,12,26,1995,37.9
North America,US,Texas,Dallas Ft Worth,12,27,1995,42.3
North America,US,Texas,Dallas Ft Worth,12,28,1995,36.6
North America,US,Texas,Dallas Ft Worth,12,29,1995,36.6
North America,US,Texas,Dallas Ft Worth,12,30,1995,45.4
North America,US,Texas,Dallas Ft Worth,12,31,1995,51.7
North America,US,Texas,Dallas Ft Worth,1,1,1996,48.4
North America,US,Texas,Dallas Ft Worth,1,2,1996,35.9
North America,US,Texas,Dallas Ft Worth,1,3,1996,35.4
North America,US,Texas,Dallas Ft Worth,1,4,1996,45.2
North America,US,Texas,Dallas Ft Worth,1,5,1996,40.2
North America,US,Texas,Dallas Ft Worth,1,6,1996,30.5
North America,US,Texas,Dallas Ft Worth,1,7,1996,24.1
North America,US,Texas,Dallas Ft Worth,1,8,1996,28.9
North America,US,Texas,Dallas Ft Worth,1,9,1996,43.1
North America,US,Texas,Dallas Ft Worth,1,10,1996,46.9
North America,US,Texas,Dallas Ft Worth,1,11,1996,55.3
North America,US,Texas,Dallas Ft Worth,1,12,1996,52.2
North America,US,Texas,Dallas Ft Worth,1,13,1996,54.0
North America,US,Texas,Dallas Ft Worth,1,14,1996,58.5
North America,US,Texas,Dallas Ft Worth,1,15,1996,51.1
North America,US,Texas,Dallas Ft Worth,1,16,1996,46.3
North America,US,Texas,Dallas Ft Worth,1,17,1996,65.4
North America,US,Texas,Dallas Ft Worth,1,18,1996,39.7
North America,US,Texas,Dallas Ft Worth,1,19,1996,26.2
North America,US,Texas,Dallas Ft Worth,1,20,1996,40.0
North America,US,Texas,Dallas Ft Worth,1,21,1996,39.4
North America,US,Texas,Dallas Ft Worth,1,22,1996,50.6
North America,US,Texas,Dallas Ft Worth,1,23,1996,55.3
North America,US,Texas,Dallas Ft Worth,1,24,1996,39.0
North America,US,Texas,Dallas Ft Worth,1,25,1996,46.8
North America,US,Texas,Dallas Ft Worth,1,26,1996,48.2
North America,US,Texas,Dallas Ft Worth,1,27,1996,33.7
North America,US,Texas,Dallas Ft Worth,1,28,1996,41.7
North America,US,Texas,Dallas Ft Worth,1,29,1996,49.4
North America,US,Texas,Dallas Ft Worth,1,30,1996,37.3
North America,US,Texas,Dallas Ft Worth,1,31,1996,22.1
North America,US,Texas,Dallas Ft Worth,2,1,1996,23.2
North America,US,Texas,Dallas Ft Worth,2,2,1996,25.9
North America,US,Texas,Dallas Ft Worth,2,3,1996,19.9
North America,US,Texas,Dallas Ft Worth,2,4,1996,17.3
North America,US,Texas,Dallas Ft Worth,2,5,1996,32.5
North America,US,Texas,Dallas Ft Worth,2,6,1996,45.6
North America,US,Texas,Dallas Ft Worth,2,7,1996,59.1
North America,US,Texas,Dallas Ft Worth,2,8,1996,64.6
North America,US,Texas,Dallas Ft Worth,2,9,1996,61.2
North America,US,Texas,Dallas Ft Worth,2,10,1996,65.4
North America,US,Texas,Dallas Ft Worth,2,11,1996,55.6
North America,US,Texas,Dallas Ft Worth,2,12,1996,48.0
North America,US,Texas,Dallas Ft Worth,2,13,1996,51.7
North America,US,Texas,Dallas Ft Worth,2,14,1996,62.4
North America,US,Texas,Dallas Ft Worth,2,15,1996,58.7
North America,US,Texas,Dallas Ft Worth,2,16,1996,39.4
North America,US,Texas,Dallas Ft Worth,2,17,1996,42.6
North America,US,Texas,Dallas Ft Worth,2,18,1996,52.7
North America,US,Texas,Dallas Ft Worth,2,19,1996,66.0
North America,US,Texas,Dallas Ft Worth,2,20,1996,65.3
North America,US,Texas,Dallas Ft Worth,2,21,1996,70.6
North America,US,Texas,Dallas Ft Worth,2,22,1996,73.5
North America,US,Texas,Dallas Ft Worth,2,23,1996,72.8
North America,US,Texas,Dallas Ft Worth,2,24,1996,55.1
North America,US,Texas,Dallas Ft Worth,2,25,1996,66.2
North America,US,Texas,Dallas Ft Worth,2,26,1996,69.8
North America,US,Texas,Dallas Ft Worth,2,27,1996,65.3
North America,US,Texas,Dallas Ft Worth,2,28,1996,41.0
North America,US,Texas,Dallas Ft Worth,2,29,1996,35.8
North America,US,Texas,Dallas Ft Worth,3,1,1996,41.4
North America,US,Texas,Dallas Ft Worth,3,2,1996,48.3
North America,US,Texas,Dallas Ft Worth,3,3,1996,57.2
North America,US,Texas,Dallas Ft Worth,3,4,1996,61.2
North America,US,Texas,Dallas Ft Worth,3,5,1996,71.2
North America,US,Texas,Dallas Ft Worth,3,6,1996,60.1
North America,US,Texas,Dallas Ft Worth,3,7,1996,32.4
North America,US,Texas,Dallas Ft Worth,3,8,1996,30.3
North America,US,Texas,Dallas Ft Worth,3,9,1996,30.2
North America,US,Texas,Dallas Ft Worth,3,10,1996,41.9
North America,US,Texas,Dallas Ft Worth,3,11,1996,48.2
North America,US,Texas,Dallas Ft Worth,3,12,1996,55.9
North America,US,Texas,Dallas Ft Worth,3,13,1996,65.6
North America,US,Texas,Dallas Ft Worth,3,14,1996,71.7
North America,US,Texas,Dallas Ft Worth,3,15,1996,63.6
North America,US,Texas,Dallas Ft Worth,3,16,1996,60.3
North America,US,Texas,Dallas Ft Worth,3,17,1996,63.3
North America,US,Texas,Dallas Ft Worth,3,18,1996,55.8
North America,US,Texas,Dallas Ft Worth,3,19,1996,49.8
North America,US,Texas,Dallas Ft Worth,3,20,1996,43.5
North America,US,Texas,Dallas Ft Worth,3,21,1996,47.9
North America,US,Texas,Dallas Ft Worth,3,22,1996,60.1
North America,US,Texas,Dallas Ft Worth,3,23,1996,67.1
North America,US,Texas,Dallas Ft Worth,3,24,1996,68.6
North America,US,Texas,Dallas Ft Worth,3,25,1996,45.5
North America,US,Texas,Dallas Ft Worth,3,26,1996,41.5
